id,AT,V,AP,RH,target
2957.0,18.21,49.69,1013.54,80.16,454.25
2958.0,23.97,63.86,1018.09,57.62,441.65
2959.0,18.91,43.14,1013.56,58.34,460.19
2960.0,21.65,58.18,1008.33,95.28,441.05
2961.0,31.67,69.89,1013.88,39.33,426.35
2962.0,32.0,58.9,1003.48,51.38,437.81
2963.0,12.0,41.5,1013.21,86.75,473.68
2964.0,27.11,70.04,1009.76,71.25,431.96
2965.0,23.75,67.9,1006.25,70.17,445.22
2966.0,28.26,69.23,1013.01,42.1,436.31
2967.0,29.96,70.04,1010.15,54.47,427.1
2968.0,9.27,39.64,1010.79,79.56,480.29
2969.0,31.35,71.97,1008.29,72.26,430.16
2970.0,25.85,70.36,1005.59,78.23,433.06
2971.0,13.69,43.22,1009.94,74.64,466.72
2972.0,22.48,50.05,1005.55,82.36,442.56
2973.0,10.63,37.5,1008.93,98.14,474.81
2974.0,28.61,68.12,1011.71,47.57,432.94
2975.0,16.32,43.5,1021.3,72.6,460.07
2976.0,25.46,56.89,1012.59,62.9,443.5
2977.0,27.61,69.68,1012.79,77.01,438.31
2978.0,29.79,67.69,1006.86,55.93,428.71
2979.0,7.32,39.42,1026.15,76.51,476.12
2980.0,26.35,59.44,1012.16,63.73,443.73
2981.0,25.97,43.21,1011.9,88.73,434.83
2982.0,7.33,40.0,1018.96,80.76,478.16
2983.0,27.05,77.95,1009.57,76.56,434.09
2984.0,22.22,59.14,1017.32,83.41,442.31
2985.0,25.54,61.08,1013.14,71.15,447.06
2986.0,23.44,72.24,1011.28,88.03,438.34
2987.0,15.51,41.76,1022.81,69.55,463.82
2988.0,21.89,63.94,1019.55,55.09,447.74
2989.0,6.84,41.06,1021.04,89.59,489.96
2990.0,25.24,71.14,1008.73,79.39,435.09
2991.0,30.38,71.58,1010.17,50.45,433.75
2992.0,16.91,43.96,1013.32,79.87,465.86
2993.0,13.75,41.49,1019.9,88.23,469.02
2994.0,22.93,58.2,1017.75,54.09,444.95
2995.0,6.93,43.13,1018.61,88.31,486.94
2996.0,20.04,48.92,1011.14,68.92,447.89
2997.0,9.37,42.32,1015.15,82.96,477.57
2998.0,20.76,58.18,1007.8,99.22,449.25
2999.0,31.17,69.51,1010.51,43.11,428.94
3000.0,21.74,70.32,1011.88,85.95,439.19
3001.0,13.24,40.83,1007.9,87.53,472.22
3002.0,21.28,44.05,1005.69,83.2,444.56
3003.0,24.92,63.86,1019.19,59.24,440.93
3004.0,9.37,38.56,1016.84,62.07,482.77
3005.0,22.03,59.43,1006.88,82.05,442.9
3006.0,25.77,65.48,1018.07,51.47,440.96
3007.0,23.05,68.67,1006.69,76.43,447.34
3008.0,31.05,62.7,1009.35,55.27,441.67
3009.0,19.51,66.51,1015.28,80.75,448.04
3010.0,22.47,48.6,1002.33,63.23,445.98
3011.0,15.37,43.67,1011.9,91.48,468.23
3012.0,27.96,68.51,1007.26,63.21,432.07
3013.0,24.73,70.72,1009.82,88.79,439.3
3014.0,24.43,47.45,1007.68,65.18,446.45
3015.0,25.64,63.87,1017.14,49.25,444.34
3016.0,10.82,39.96,1025.53,95.89,468.57
3017.0,6.79,38.5,1012.61,72.46,488.69
3018.0,20.41,56.03,1019.94,55.85,458.29
3019.0,31.58,66.54,1003.26,54.0,429.73
3020.0,22.85,59.15,1014.74,63.92,448.61
3021.0,25.41,68.94,1007.21,69.2,436.95
3022.0,14.41,40.71,1016.78,69.77,467.01
3023.0,3.4,39.64,1011.1,83.43,459.86
3024.0,28.12,44.89,1009.18,47.14,441.13
3025.0,28.07,70.32,1007.17,67.02,430.29
3026.0,22.61,54.42,1014.74,75.87,453.86
3027.0,22.88,65.48,1017.33,66.26,447.14
3028.0,19.24,56.89,1014.29,72.97,452.64
3029.0,21.31,58.05,1012.94,88.39,446.76
3030.0,24.15,64.63,1020.72,58.06,448.87
3031.0,21.62,58.59,1012.93,67.05,445.92
3032.0,23.84,49.21,1013.85,50.36,447.09
3033.0,19.59,66.54,1012.73,85.84,447.16
3034.0,12.75,39.58,1010.8,77.31,473.46
3035.0,26.68,68.08,1011.41,67.33,433.04
3036.0,10.63,40.67,1017.13,66.12,483.27
3037.0,20.03,66.86,1013.05,64.59,450.93
3038.0,18.78,54.2,1012.05,89.25,448.04
3039.0,25.6,56.9,1006.35,81.58,437.82
3040.0,21.29,59.04,1012.49,84.23,445.37
3041.0,6.04,41.14,1027.8,86.4,480.39
3042.0,15.2,39.0,1016.1,72.76,463.88
3043.0,19.77,49.39,1019.02,91.03,451.05
3044.0,31.98,73.42,1010.66,60.06,432.2
3045.0,8.36,40.67,1014.99,73.65,489.1
3046.0,8.68,41.82,1032.83,73.62,478.61
3047.0,11.64,40.1,1015.5,87.05,477.2
3048.0,11.49,44.2,1018.79,91.14,475.51
3049.0,26.2,71.14,1007.92,72.95,431.7
3050.0,30.51,70.79,1004.55,56.05,428.79
3051.0,12.49,38.25,1012.61,83.32,470.63
3052.0,9.42,41.4,1030.38,87.8,472.99
3053.0,28.41,61.47,1008.94,56.56,442.54
3054.0,34.66,74.33,1012.0,32.19,425.89
3055.0,8.27,40.69,1020.13,86.1,484.97
3056.0,25.38,74.67,1016.61,81.34,435.41
3057.0,25.65,49.3,1003.73,68.48,440.05
3058.0,28.04,74.33,1013.53,48.65,432.92
3059.0,21.43,46.97,1013.94,61.25,457.68
3060.0,28.25,66.54,1011.02,43.77,439.67
3061.0,18.51,58.46,1017.21,88.1,448.39
3062.0,6.58,40.67,1020.18,71.07,494.84
3063.0,24.49,70.79,1005.51,88.65,430.54
3064.0,9.82,41.04,1026.72,77.28,473.98
3065.0,18.88,65.94,1010.43,85.54,445.61
3066.0,11.53,41.39,1018.39,85.52,474.49
3067.0,14.69,53.82,1016.54,63.49,463.52
3068.0,27.33,68.94,1007.04,61.83,431.96
3069.0,17.86,50.88,1015.59,88.28,457.33
3070.0,31.59,58.9,1003.39,47.6,440.52
3071.0,21.13,47.43,1006.97,64.26,448.83
3072.0,29.72,71.97,1008.6,79.25,431.22
3073.0,29.03,67.79,1010.86,54.03,445.03
3074.0,8.94,43.13,1014.82,76.66,483.63
3075.0,19.09,43.14,1012.34,45.75,463.3
3076.0,23.03,54.42,1014.42,74.98,453.77
3077.0,15.15,39.58,1011.94,73.63,466.78
3078.0,25.73,66.54,1010.07,55.97,437.07
3079.0,32.38,77.24,1007.7,61.15,430.96
3080.0,22.69,64.45,1012.82,45.03,450.65
3081.0,25.03,57.5,1014.96,62.23,449.48
3082.0,15.46,42.07,1017.9,81.12,459.15
3083.0,22.72,58.82,1012.54,77.72,448.67
3084.0,8.53,43.14,1012.25,78.88,480.08
3085.0,16.82,41.66,1010.49,63.14,465.64
3086.0,19.45,58.95,1017.79,93.46,445.1
3087.0,13.72,34.03,1018.57,65.95,469.25
3088.0,9.44,39.82,1013.26,91.55,483.18
3089.0,22.58,41.54,1013.21,71.33,460.95
3090.0,16.36,39.99,1008.91,72.48,462.5
3091.0,29.62,71.8,1011.05,63.13,438.55
3092.0,26.13,73.21,1002.12,92.02,435.34
3093.0,12.02,39.69,1006.05,84.66,470.17
3094.0,16.02,44.21,1020.97,85.64,462.51
3095.0,22.9,49.3,1003.45,80.95,441.77
3096.0,18.81,52.08,1004.43,99.6,450.87
3097.0,31.26,76.09,1006.66,63.91,430.36
3098.0,10.07,40.92,1021.84,84.18,471.71
3099.0,15.28,44.58,1016.45,83.07,467.92
3100.0,17.29,42.86,1014.38,72.3,464.27
3101.0,14.6,39.31,1011.11,72.52,464.16
3102.0,18.43,57.76,1016.13,87.34,452.65
3103.0,17.3,43.72,1009.64,77.86,456.55
3104.0,19.84,56.89,1013.23,78.32,447.92
3105.0,29.42,56.9,1006.51,53.6,439.51
3106.0,14.04,44.21,1021.93,86.12,468.64
3107.0,9.51,40.81,1015.69,82.52,475.29
3108.0,30.29,74.16,1008.77,75.23,431.39
3109.0,14.55,44.84,1023.83,87.6,465.14
3110.0,16.58,38.01,1023.5,60.14,464.03
3111.0,33.82,73.03,1013.49,42.17,439.3
3112.0,13.73,41.92,1031.01,64.92,466.29
3113.0,21.11,43.43,1010.1,62.62,447.83
3114.0,24.81,63.94,1018.76,44.51,444.26
3115.0,26.44,59.15,1013.35,60.71,439.65
3116.0,31.23,66.75,1017.48,36.55,433.9
3117.0,10.15,41.46,1019.56,81.79,479.32
3118.0,20.46,66.05,1014.93,78.51,454.06
3119.0,21.93,60.84,1018.96,76.8,440.76
3120.0,28.08,73.17,1011.19,73.1,430.8
3121.0,23.63,60.93,1006.41,83.06,439.9
3122.0,14.05,40.69,1015.66,74.39,470.9
3123.0,23.91,50.23,1017.25,68.57,455.41
3124.0,23.47,51.3,1011.89,74.1,448.65
3125.0,19.7,51.3,1014.88,88.1,454.94
3126.0,28.14,76.86,1000.7,70.17,434.68
3127.0,32.16,66.25,1008.17,56.88,434.5
3128.0,30.9,73.42,1011.21,65.32,433.44
3129.0,11.64,40.22,1010.58,80.84,477.52
3130.0,19.48,63.09,1019.28,78.04,449.6
3131.0,15.89,38.73,1001.45,74.37,465.76
3132.0,23.03,59.04,1011.85,81.24,444.85
3133.0,15.83,45.01,1013.39,81.9,460.22
3134.0,4.31,38.5,1011.75,82.08,492.92
3135.0,24.2,68.67,1006.72,78.08,444.09
3136.0,24.86,63.47,1011.5,71.78,441.68
3137.0,27.77,63.87,1017.97,38.77,444.06
3138.0,29.49,70.98,1007.83,79.08,434.43
3139.0,20.98,42.23,1012.9,70.7,462.27
3140.0,27.16,72.58,1009.24,90.26,429.59
3141.0,25.96,68.08,1011.34,71.57,432.82
3142.0,11.28,42.44,1014.62,99.78,473.36
3143.0,30.36,71.8,1010.9,63.27,437.4
3144.0,25.47,65.34,1015.3,50.31,445.39
3145.0,27.51,73.77,1002.42,90.88,436.91
3146.0,30.02,69.04,1009.68,56.01,440.49
3147.0,10.15,41.62,1015.86,97.4,463.89
3148.0,28.8,71.77,1006.41,66.03,426.87
3149.0,22.36,51.43,1007.47,87.33,442.53
3150.0,33.67,80.18,1010.83,60.87,431.99
3151.0,8.35,43.52,1022.78,97.34,479.31
3152.0,24.12,51.43,1006.55,83.77,441.49
3153.0,25.53,71.85,1009.19,74.7,431.26
3154.0,15.26,41.2,1016.0,76.06,467.98
3155.0,15.36,41.66,1012.41,62.32,466.7
3156.0,12.73,40.27,1005.68,68.77,475.61
3157.0,27.67,71.64,1004.41,78.14,433.29
3158.0,26.64,73.56,1004.98,93.31,432.93
3159.0,25.09,58.95,1016.99,53.16,443.26
3160.0,13.09,43.67,1012.22,91.91,474.45
3161.0,15.06,41.85,1016.78,88.23,466.72
3162.0,30.03,70.02,1010.07,64.2,436.88
3163.0,26.85,69.84,1002.84,81.31,426.58
3164.0,14.13,43.7,1015.94,80.89,469.28
3165.0,12.36,37.73,1021.36,65.45,470.39
3166.0,12.91,40.73,1017.66,93.66,464.61
3167.0,25.79,63.9,1014.39,60.49,442.7
3168.0,17.28,44.92,1024.39,76.08,459.26
3169.0,15.86,43.02,1012.18,40.33,466.6
3170.0,21.95,60.95,1015.22,75.09,450.38
3171.0,8.4,38.5,1013.67,69.13,486.5
3172.0,26.62,70.36,1005.15,84.99,441.28
3173.0,20.56,43.79,1015.85,45.7,462.11
3174.0,15.86,49.69,1015.59,87.26,462.84
3175.0,31.01,74.16,1010.89,56.52,434.64
3176.0,22.49,58.82,1009.73,85.19,444.11
3177.0,15.66,43.99,1021.18,88.62,467.57
3178.0,11.86,40.55,1019.82,91.45,473.31
3179.0,19.12,45.01,1014.0,59.95,453.24
3180.0,17.27,44.9,1007.85,78.8,454.19
3181.0,20.24,56.65,1020.72,62.9,455.49
3182.0,28.18,67.17,1006.84,75.55,438.49
3183.0,12.24,41.62,1013.38,90.26,461.23
3184.0,6.25,39.04,1019.65,71.27,484.14
3185.0,24.27,61.47,1007.84,80.85,448.66
3186.0,22.55,69.84,1006.57,76.29,438.54
3187.0,20.76,58.79,1017.22,78.75,447.07
3188.0,15.33,37.2,1013.4,78.99,466.81
3189.0,22.12,63.91,1009.61,90.83,447.77
3190.0,16.65,46.18,1010.6,95.69,465.6
3191.0,30.37,76.09,1006.95,65.93,435.01
3192.0,18.71,53.16,1013.26,82.64,455.7
3193.0,12.99,40.55,1007.52,94.15,472.18
3194.0,16.8,56.03,1020.65,85.26,461.96
3195.0,15.49,39.0,1016.01,71.31,462.28
3196.0,26.08,52.3,1007.03,63.34,442.44
3197.0,24.18,59.92,1009.88,79.54,438.85
3198.0,27.63,70.17,1000.42,85.22,432.46
3199.0,11.8,45.09,1013.21,89.68,470.57
3200.0,20.7,58.16,1016.73,68.19,453.22
3201.0,10.5,39.28,1016.55,91.75,480.92
3202.0,14.88,41.66,1009.4,67.15,468.55
3203.0,28.21,73.06,1008.26,86.29,430.46
3204.0,12.82,46.18,1018.53,88.46,466.06
3205.0,21.14,58.05,1012.98,87.27,449.74
3206.0,4.93,38.44,1015.65,71.47,485.01
3207.0,26.25,66.56,1008.29,60.65,436.3
3208.0,14.95,42.74,1027.66,66.71,464.31
3209.0,21.46,50.59,1016.75,67.14,453.67
3210.0,14.35,49.83,1006.39,91.23,462.54
3211.0,14.18,53.82,1016.9,64.57,465.25
3212.0,16.03,41.23,996.35,82.04,464.67
3213.0,29.54,74.99,1005.0,69.69,432.94
3214.0,25.26,65.61,1014.43,58.35,447.34
3215.0,12.33,37.73,1022.46,59.3,470.11
3216.0,24.67,61.5,1009.06,72.77,437.37
3217.0,20.45,48.41,1010.81,86.7,444.69
3218.0,20.39,64.15,1021.31,62.35,457.37
3219.0,27.57,69.84,1004.91,68.37,426.6
3220.0,16.58,46.18,1010.4,96.29,463.51
3221.0,25.18,69.23,1013.26,57.45,438.72
3222.0,21.27,57.5,1014.53,80.76,453.34
3223.0,22.93,51.19,1009.3,82.8,443.57
3224.0,15.09,44.34,1019.46,60.49,468.8
3225.0,15.49,40.89,1007.16,82.16,465.37
3226.0,27.66,69.75,1009.71,84.27,439.18
3227.0,21.99,58.96,1014.09,61.3,453.38
3228.0,28.57,62.26,1010.75,62.12,437.41
3229.0,14.87,41.76,1022.26,78.21,464.84
3230.0,7.14,41.22,1016.6,97.09,435.58
3231.0,24.94,63.94,1012.72,73.71,438.55
3232.0,10.17,41.17,1018.58,87.72,478.04
3233.0,25.18,56.89,1012.26,64.46,442.42
3234.0,22.75,58.79,1011.44,84.47,445.67
3235.0,26.33,61.41,1011.9,52.1,452.79
3236.0,13.0,39.85,1012.57,61.56,477.71
3237.0,22.2,51.19,1009.2,82.95,445.54
3238.0,20.05,42.48,1012.29,85.09,457.01
3239.0,15.85,42.28,1007.4,82.12,467.3
3240.0,27.95,77.54,1010.12,78.97,434.7
3241.0,27.22,66.48,1004.59,52.66,436.06
3242.0,14.19,39.52,1018.34,77.25,467.14
3243.0,18.97,43.43,1012.72,75.69,453.2
3244.0,13.45,41.49,1020.19,88.72,467.3
3245.0,18.39,67.71,1003.77,92.48,444.63
3246.0,31.67,69.68,1012.38,46.52,439.72
3247.0,27.25,73.03,1014.15,68.52,439.78
3248.0,26.48,69.14,1009.31,84.11,435.76
3249.0,17.19,58.86,1016.74,85.97,451.87
3250.0,34.14,74.34,1000.19,43.56,434.23
3251.0,32.74,68.31,1010.23,41.29,441.66
3252.0,10.91,37.92,1008.66,66.53,473.72
3253.0,16.69,43.52,1021.78,80.87,460.51
3254.0,14.41,46.18,1016.25,88.88,462.49
3255.0,22.18,69.05,1002.75,70.84,442.14
3256.0,11.25,40.67,1011.64,63.54,480.49
3257.0,28.14,65.34,1014.44,46.17,443.11
3258.0,5.78,45.87,1012.65,88.8,483.27
3259.0,19.65,44.89,1009.76,75.36,451.35
3260.0,15.56,40.12,1013.72,89.78,461.21
3261.0,25.88,63.47,1011.95,65.87,443.94
3262.0,15.45,46.63,1012.6,85.47,464.37
3263.0,29.77,69.48,1009.8,52.6,432.69
3264.0,20.74,58.12,1015.43,77.88,449.91
3265.0,11.36,40.75,1016.34,85.19,477.5
3266.0,31.11,75.33,1002.32,64.25,433.37
3267.0,25.15,71.14,1011.68,70.33,434.99
3268.0,12.7,39.72,1017.89,62.97,467.77
3269.0,10.76,44.58,1016.41,79.24,483.54
3270.0,30.39,70.98,1007.55,72.76,435.48
3271.0,11.43,41.16,1022.81,92.04,466.86
3272.0,20.25,57.76,1016.28,77.76,452.66
3273.0,10.5,52.72,1026.32,85.04,468.01
3274.0,13.58,39.28,1016.17,79.17,472.17
3275.0,15.12,43.79,1016.37,75.62,470.11
3276.0,21.61,41.54,1014.5,75.62,458.47
3277.0,28.75,77.24,1008.92,77.17,433.03
3278.0,21.2,59.39,1014.04,85.06,444.57
3279.0,23.19,60.75,1008.33,82.0,439.43
3280.0,23.3,48.78,1018.17,75.36,441.08
3281.0,19.6,60.95,1015.4,84.26,456.06
3282.0,22.16,65.48,1017.22,70.51,446.0
3283.0,23.56,60.77,1017.93,76.34,443.13
3284.0,29.01,66.44,1011.21,71.56,430.61
3285.0,14.86,37.85,1010.58,86.8,467.71
3286.0,14.54,39.39,1013.87,76.39,470.23
3287.0,32.32,76.09,1006.63,62.96,432.53
3288.0,23.55,65.94,1011.76,58.44,443.98
3289.0,25.34,69.48,1008.4,74.79,433.81
3290.0,31.76,66.54,1003.02,49.64,430.18
3291.0,21.65,56.89,1013.13,66.07,445.93
3292.0,26.01,61.47,1009.54,75.01,435.78
3293.0,25.82,61.08,1013.64,66.4,448.46
3294.0,29.76,57.19,1008.59,51.1,436.21
3295.0,18.43,44.63,1019.76,39.99,458.75
3296.0,23.69,73.67,1007.19,86.73,437.57
3297.0,31.01,71.37,1003.4,55.06,430.82
3298.0,11.41,40.62,1015.56,57.62,466.83
3299.0,20.77,43.77,1010.76,63.12,453.46
3300.0,11.74,40.71,1020.64,82.15,470.05
3301.0,19.95,50.66,1013.21,81.98,458.72
3302.0,31.46,66.54,1002.86,53.75,427.76
3303.0,10.31,38.18,1018.02,70.1,476.31
3304.0,27.03,71.14,1010.33,66.25,430.41
3305.0,11.36,41.48,1012.8,76.16,465.37
3306.0,17.01,50.59,1015.8,80.95,463.4
3307.0,10.6,41.46,1021.23,89.02,481.3
3308.0,8.27,35.76,1020.11,75.25,480.8
3309.0,27.58,71.97,1008.51,87.99,430.53
3310.0,12.24,49.83,1007.9,94.28,466.83
3311.0,28.54,58.33,1013.9,49.4,439.28
3312.0,22.56,48.92,1010.7,51.63,445.07
3313.0,10.02,39.82,1012.86,89.47,482.47
3314.0,9.78,52.75,1022.97,78.31,469.58
3315.0,9.42,41.4,1029.21,86.4,474.75
3316.0,25.59,61.5,1009.12,68.0,439.14
3317.0,18.6,43.56,1013.9,51.16,464.67
3318.0,19.58,50.12,1009.82,100.1,449.44
3319.0,27.76,44.89,1009.4,50.15,442.83
3320.0,29.08,52.84,1006.14,40.09,438.24
3321.0,20.84,51.19,1008.63,84.11,448.98
3322.0,10.9,41.46,1016.66,86.2,479.45
3323.0,11.72,40.55,1021.54,85.13,470.8
3324.0,28.01,64.69,1007.61,58.45,440.23
3325.0,26.44,71.73,1009.52,81.75,430.55
3326.0,13.55,40.1,1014.57,81.48,469.57
3327.0,11.67,41.93,1019.81,82.58,476.1
3328.0,13.2,41.78,1010.49,64.96,468.58
3329.0,24.98,60.32,1016.39,63.12,446.46
3330.0,28.06,68.24,1010.27,69.72,429.47
3331.0,23.84,49.21,1013.6,47.63,447.03
3332.0,18.89,67.71,1003.92,86.12,443.54
3333.0,17.0,49.78,1005.32,100.1,453.77
3334.0,27.34,71.29,1008.32,56.51,434.94
3335.0,30.65,65.18,1012.51,42.32,436.79
3336.0,19.35,64.15,1021.37,68.53,457.74
3337.0,30.04,68.08,1011.04,51.01,429.52
3338.0,23.23,71.77,1005.01,88.1,432.8
3339.0,27.06,72.58,1009.24,90.31,429.18
3340.0,22.29,61.27,1019.05,58.23,449.81
3341.0,27.38,74.16,1010.08,78.61,436.65
3342.0,13.45,45.87,1008.73,87.06,464.88
3343.0,20.95,70.72,1009.96,87.73,445.66
3344.0,16.58,37.64,1015.23,81.59,460.48
3345.0,29.22,60.23,1009.73,61.5,436.32
3346.0,23.82,73.67,1007.26,88.16,438.42
3347.0,28.3,59.27,1010.92,61.83,445.19
3348.0,31.87,68.67,1005.64,48.85,435.66
3349.0,29.72,77.95,1014.9,72.73,434.99
3350.0,7.74,42.49,1009.07,90.11,481.69
3351.0,18.34,65.94,1013.27,85.42,451.29
3352.0,19.74,67.71,1007.68,64.02,446.1
3353.0,11.68,40.55,1006.48,96.16,474.8
3354.0,13.92,41.16,1003.83,88.69,465.33
3355.0,13.92,43.41,1015.12,61.64,464.76
3356.0,30.21,71.32,1006.19,67.57,434.91
3357.0,20.34,59.8,1015.18,80.21,453.54
3358.0,14.01,42.74,1029.16,68.31,466.15
3359.0,19.09,44.63,1019.91,39.32,461.36
3360.0,7.64,43.79,1016.17,84.45,486.01
3361.0,24.06,58.98,1010.66,81.16,443.75
3362.0,14.47,42.99,1009.78,91.15,469.0
3363.0,31.94,69.98,1013.32,56.17,432.03
3364.0,15.63,37.87,1020.4,74.77,465.28
3365.0,18.22,45.09,1013.62,75.56,454.74
3366.0,17.74,44.2,1018.87,58.59,454.37
3367.0,14.87,41.23,997.39,82.06,465.01
3368.0,31.15,66.25,1008.89,61.08,437.55
3369.0,20.99,67.07,1005.17,82.41,442.02
3370.0,11.28,43.41,1017.91,81.03,471.42
3371.0,14.44,42.32,1015.61,76.85,462.13
3372.0,9.11,36.66,1026.47,74.79,480.74
3373.0,15.96,41.66,1011.93,55.47,466.39
3374.0,10.65,41.78,1013.66,70.04,474.27
3375.0,27.94,49.16,1004.22,35.46,436.75
3376.0,16.05,65.46,1013.92,87.99,456.94
3377.0,26.24,70.36,1005.4,82.43,437.31
3378.0,23.63,60.37,1005.0,81.66,440.74
3379.0,16.38,55.5,1019.8,82.44,464.58
3380.0,4.99,41.03,1022.33,83.11,493.16
3381.0,11.62,43.48,1016.66,76.32,468.37
3382.0,15.81,54.3,1017.8,68.45,461.63
3383.0,14.66,40.89,1009.72,91.56,465.73
3384.0,24.26,56.57,1013.86,70.35,442.9
3385.0,16.96,44.9,1020.5,77.53,458.1
3386.0,27.55,65.59,1011.6,63.99,440.53
3387.0,22.5,58.79,1017.48,73.02,443.35
3388.0,19.83,63.94,1019.81,75.05,448.03
3389.0,16.88,43.67,1011.43,73.98,463.81
3390.0,9.5,37.36,1015.13,63.41,478.8
3391.0,25.31,49.82,1014.62,62.15,453.05
3392.0,25.72,49.82,1016.19,60.1,452.33
3393.0,25.65,69.23,1012.55,62.02,435.25
3394.0,28.26,63.13,1012.0,68.35,440.58
3395.0,21.3,41.1,1001.86,42.75,455.13
3396.0,23.0,60.27,1018.72,84.25,442.0
3397.0,26.45,64.27,1013.23,60.92,444.9
3398.0,23.95,60.37,1004.96,79.48,440.9
3399.0,28.53,66.51,1015.9,40.68,436.16
3400.0,22.68,59.54,1004.32,95.44,437.96
3401.0,26.93,59.54,1004.02,75.5,437.58
3402.0,19.3,56.65,1020.55,70.43,459.1
3403.0,3.74,35.19,1018.58,98.84,490.5
3404.0,32.41,72.86,1003.69,58.04,432.75
3405.0,13.07,45.51,1015.22,78.65,460.14
3406.0,17.92,44.2,1018.97,53.8,455.37
3407.0,31.25,73.5,1010.81,45.2,432.25
3408.0,9.99,42.07,1018.78,85.68,471.6
3409.0,17.94,63.07,1012.42,94.35,456.7
3410.0,28.71,70.32,1011.78,76.53,435.95
3411.0,6.67,39.37,1019.99,75.61,486.84
3412.0,28.88,63.76,1010.16,56.34,435.54
3413.0,14.49,42.86,1013.94,88.2,468.4
3414.0,29.47,65.51,1014.71,58.28,444.8
3415.0,27.21,68.12,1012.96,54.69,435.2
3416.0,15.33,52.05,1014.15,80.56,452.82
3417.0,15.65,39.59,1012.8,87.63,461.94
3418.0,23.46,57.85,1012.7,65.54,444.66
3419.0,13.94,41.58,1020.76,68.22,463.07
3420.0,26.92,78.92,1011.65,96.22,434.64
3421.0,22.79,68.63,1012.99,55.78,446.16
3422.0,17.46,42.42,1008.97,69.19,469.63
3423.0,14.77,44.9,1020.5,84.31,465.23
3424.0,18.15,41.23,993.82,61.21,456.32
3425.0,27.05,67.79,1010.99,71.37,443.89
3426.0,20.51,42.23,1013.25,71.83,461.78
3427.0,6.99,35.19,1019.32,68.95,480.05
3428.0,9.32,37.73,1022.14,79.49,477.91
3429.0,19.05,55.5,1020.25,75.76,457.5
3430.0,19.69,56.65,1020.86,73.41,455.32
3431.0,13.68,41.7,1019.19,84.07,464.46
3432.0,20.21,69.94,1009.33,83.96,447.06
3433.0,7.61,44.71,1019.41,70.48,485.36
3434.0,19.45,41.1,1001.88,52.16,458.26
3435.0,18.93,67.71,1005.04,82.4,444.55
3436.0,22.44,63.86,1020.0,64.83,447.3
3437.0,32.37,68.67,1005.45,47.98,430.35
3438.0,15.5,49.25,1021.41,77.92,453.99
3439.0,15.97,45.01,1016.58,83.24,456.91
3440.0,7.98,43.52,1022.45,97.68,481.93
3441.0,8.36,40.71,1026.34,82.76,487.79
3442.0,30.74,79.05,1005.78,73.19,430.69
3443.0,14.2,40.92,1022.26,71.71,460.42
3444.0,15.54,39.31,1009.69,71.19,461.06
3445.0,17.3,42.24,1017.07,64.52,469.21
3446.0,19.53,50.32,1009.71,94.46,449.59
3447.0,11.01,43.69,1016.7,81.48,477.3
3448.0,23.5,54.42,1012.31,68.29,455.38
3449.0,19.79,44.9,1008.66,72.68,455.59
3450.0,9.59,38.56,1017.52,61.89,481.05
3451.0,32.44,77.95,1014.83,50.69,434.97
3452.0,21.84,64.69,1007.57,77.34,450.25
3453.0,23.5,50.23,1017.51,75.15,457.51
3454.0,28.84,74.67,1016.52,67.43,428.98
3455.0,19.41,64.45,1009.44,64.05,452.55
3456.0,16.38,45.64,1020.47,89.28,462.58
3457.0,14.43,35.85,1021.99,78.25,464.6
3458.0,29.32,63.77,1013.24,55.1,438.09
3459.0,10.51,44.78,1012.59,85.29,474.77
3460.0,11.62,39.72,1018.4,68.06,471.56
3461.0,19.73,69.51,1013.14,61.84,450.99
3462.0,12.76,43.7,1015.13,65.34,475.73
3463.0,27.01,52.3,1007.78,60.38,439.51
3464.0,14.09,44.47,1029.08,72.36,466.53
3465.0,30.02,73.5,1010.52,44.91,429.84
3466.0,27.94,63.07,1010.75,38.57,441.0
3467.0,25.98,60.95,1014.5,48.01,442.9
3468.0,15.09,43.13,1015.71,54.36,466.87
3469.0,16.36,43.99,1021.34,85.13,465.81
3470.0,28.71,51.43,1006.4,64.79,440.17
3471.0,20.88,59.8,1015.66,75.34,453.18
3472.0,23.28,68.28,1000.79,81.35,442.04
3473.0,20.36,56.53,1020.25,72.96,455.34
3474.0,24.48,50.23,1017.03,66.89,456.02
3475.0,12.24,40.66,1017.4,96.22,464.7
3476.0,5.11,39.4,1012.16,92.14,488.56
3477.0,13.97,40.24,1018.32,88.72,467.93
3478.0,11.48,41.14,1027.67,90.5,464.07
3479.0,17.67,43.7,1015.26,58.76,465.06
3480.0,24.16,48.98,1015.19,42.55,459.27
3481.0,26.31,52.09,1013.39,53.59,447.04
3482.0,17.2,58.49,1012.06,92.01,458.5
3483.0,20.41,48.06,1012.62,76.21,451.26
3484.0,11.29,41.5,1013.39,89.15,476.04
3485.0,13.78,39.85,1012.7,71.99,474.9
3486.0,10.16,41.79,1021.35,52.4,472.75
3487.0,22.91,66.44,1011.23,63.43,444.48
3488.0,8.47,41.26,1020.57,91.28,477.14
3489.0,23.82,64.15,1020.96,60.11,447.37
3490.0,18.56,67.71,1004.77,85.28,444.9
3491.0,21.32,59.8,1016.26,76.26,452.7
3492.0,24.32,66.25,1009.09,91.89,444.93
3493.0,7.49,39.81,1019.03,87.29,483.59
3494.0,12.81,44.34,1015.55,90.37,474.03
